tiempo,H1,H2,H3,H4,V1,V2,Gamma_1,Gamma_2,modo,ref_H1,ref_H2,Ki,Kd,Kp,Kw,Filtro
89.419,26.07011276342454,36.273777966582294,0.3777545459956779,29.313248477622775,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
89.9,25.914690876946185,36.25100368095712,0.3456275535911722,29.332769776272354,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
90.417,25.720887438915273,36.22292198543405,0.3077284521422011,29.356911354506398,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
90.949,25.58912572059639,36.204026993435015,0.28331463478098834,29.37319986014548,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
91.406,25.411255246413347,36.178767911726,0.25207166352827154,29.39503139178635,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
91.924,25.22039564896967,36.15197526638114,0.22071001623898553,29.418260390652467,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
92.422,25.0800587729025,36.13247639920864,0.19906058265680454,29.4352129544385,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
92.935,24.881582985718623,36.10518535387997,0.1704566699011723,29.459007851927364,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
93.491,24.741209189284486,36.08608213378107,0.15163497443361318,29.475711408713874,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
93.953,24.561782709400187,36.06189939304176,0.1292558427805709,29.496913353673758,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
94.742,24.394343052409717,36.03956603705429,0.11005221129947411,29.516551088101835,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
94.933,24.240722119345637,36.01927086015478,0.0938445193822382,29.53444490566365,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
95.466,24.06514695116363,35.99629984865986,0.0769561954382304,29.55475409531081,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
95.947,23.899602913889996,35.97485687196929,0.06261383626017236,29.57376679356252,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
96.468,23.719211052752552,35.95172467177917,0.048713191510399545,29.59433703396453,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
96.945,23.549183511732995,35.930141016110454,0.03724362975946277,29.61358691367195,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
97.4,23.43344890021523,35.915569351064974,0.030334140068807875,29.626614297305352,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
97.916,23.28075214202438,35.89649035516751,0.022320800470666233,29.64370990323794,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
98.44,23.018025654962635,35.864046554353735,0.01143973805834139,29.672882742283395,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
98.98,22.876378166720933,35.84673255016565,0.01,29.68850436096721,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
99.399,22.698767216639016,35.825067671615834,0.01,29.708104484202547,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
99.9,22.527742792114832,35.8042170276804,0.01,29.72702421610718,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
100.513,22.330623812539844,35.7802095737118,0.01,29.74887769667034,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
100.899,22.18133221296567,35.762043148478156,0.01,29.765464158527323,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
101.516,21.987067761385465,35.738403458108145,0.01,29.78711320888472,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
101.936,21.825674655345605,35.71877983223874,0.01,29.805141249986736,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
102.438,21.64980567804557,35.69741028952242,0.01,29.824832758750187,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
102.911,21.482398501365555,35.677071825941525,0.01,29.84363256029647,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
103.432,21.331893839995622,35.65880293029595,0.01,29.860568566659143,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
103.925,21.17709886442123,35.640022712857416,0.01,29.878027753823297,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
104.443,21.007620149898656,35.61947730016428,0.01,29.897185799066577,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
104.917,20.858803122652827,35.601454035827494,0.01,29.914042409689838,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
105.44,20.68870598938525,35.58085593904968,0.01,29.933365652473935,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
105.916,20.526549986858196,35.56121876911176,0.01,29.951846296241897,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
106.424,20.37596324750239,35.54300033901725,0.01,29.96904382297375,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
106.91,20.24680994845943,35.52737557123417,0.01,29.98383345602644,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
107.412,20.04516531782075,35.50300066153486,0.01,30.006981105261595,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
107.948,19.90163687105746,35.48565885377437,0.01,30.023506605486194,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
108.43,19.729504709948813,35.464877191467984,0.01,30.043373227366253,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
108.935,19.583641509053813,35.44726913327154,0.01,30.06026063002001,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
109.435,19.423213143777225,35.4279143717351,0.01,30.07888190201676,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
109.909,19.296038005378048,35.412571389249045,0.01,30.093687646697717,0.6000000000000001,0.0,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
110.455,19.16091666580083,35.39627674393044,0.01,30.109455093040303,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
111.03,19.005854267113374,35.43872942534644,0.20972059990431172,30.128773014461146,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
111.466,18.87513308372359,35.50222184091667,0.4600311753017689,30.147467712675297,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
111.916,18.775705697570352,35.55484826602718,0.6594534753488374,30.162942832566962,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
112.441,18.668811584231577,35.61561597528279,0.882744199330553,30.180789150849375,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
112.968,18.56279325837796,35.68038979958259,1.1138844631764033,30.199785062682032,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
113.451,18.49721119352832,35.72285704406118,1.2620662319809572,30.21222413677047,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
113.94,18.390080908110768,35.796519442924705,1.5134962163228378,30.23377220273937,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
114.529,18.302792954330098,35.860859698082834,1.7278487065187171,30.25256383169678,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
114.95,18.22888338197445,35.91872434394946,1.9168218726368058,30.26944065086609,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
115.444,18.18931529220103,35.951101061420836,2.0210873213977574,30.278873935571404,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
115.942,18.09388765348759,36.033650204276036,2.2824668829927366,30.30289388224388,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
116.894,18.043284278664704,36.08026731533088,2.427401790465637,30.31643835299939,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
117.274,18.043284278664704,36.08026731533088,2.427401790465637,30.31643835299939,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
117.875,17.933791725567108,36.18905610983972,2.7586927230177047,30.347990236115038,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
118.383,17.857439940981536,36.27252017259727,3.0067261033066863,30.37214362722763,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
118.702,17.857439940981536,36.27252017259727,3.0067261033066863,30.37214362722763,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
119.374,17.75318236423005,36.399343435945525,3.374245816041457,30.408755383230847,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
119.945,17.712219851046274,36.45420693005146,3.5299525708412127,30.42456016862426,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
120.134,17.712219851046274,36.45420693005146,3.5299525708412127,30.42456016862426,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
120.678,17.662665724621746,36.52529828538495,3.7289310607742405,30.445009759923863,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
121.147,17.619793417624166,36.59177396649364,3.9122600162897747,30.464100942897606,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
121.718,17.590544234777056,36.64028870407197,4.044450993289072,30.4780151689225,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
122.533,17.55094708022572,36.71089694566242,4.234506449698025,30.498237614905428,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
123.038,17.55094708022572,36.71089694566242,4.234506449698025,30.498237614905428,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
123.638,17.482906632419517,36.84973957761137,4.60052133346662,30.53790470025588,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
124.032,17.450562133969683,36.92664002435348,4.799058911436471,30.559819069721176,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
124.732,17.42267408711505,37.00119135295568,4.988814012715458,30.581025880352367,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
125.312,17.42267408711505,37.00119135295568,4.988814012715458,30.581025880352367,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
126.001,17.37401307441127,37.16042939794571,5.385572475478093,30.62619669538071,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
126.649,17.37401307441127,37.16042939794571,5.385572475478093,30.62619669538071,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
127.331,17.34197216758299,37.305200963733014,5.736710195502286,30.66711469732956,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
127.654,17.333497621364735,37.35504625053317,5.855596525375133,30.68116996283828,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
128.165,17.32889387096632,37.38586061964675,5.928591587687285,30.689850486259356,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
128.605,17.323155346416883,37.42979540180235,6.0320160388509265,30.702215913543142,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
129.154,17.314648028561162,37.51610728873977,6.233012789387464,30.72647010893076,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
129.719,17.311669517284095,37.56047486037274,6.335229020723349,30.738917937364022,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
130.208,17.308756352328185,37.63437401044073,6.503857064104938,30.759621394293994,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
130.766,17.308259419810707,37.66834436737256,6.580703551476092,30.769125969925266,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
131.147,17.30915274276174,37.748916680386635,6.761320442876357,30.79163780832003,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
131.724,17.310304838236387,37.78098635638198,6.832574282438706,30.800585706586013,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
132.123,17.31391784504551,37.844803254233426,6.973308575088459,30.8183706084667,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
132.637,17.3188365943845,37.90426095362758,7.103183844631197,30.834915577031932,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
133.167,17.325145713038147,37.963090722641326,7.230526737764639,30.851261979373582,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
133.672,17.328358826863813,37.98890090871629,7.286036329555313,30.858426093597263,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
134.126,17.338775759237986,38.06118257150364,7.4403437884266355,30.878464940598782,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
134.605,17.347391341824903,38.112346490757986,7.548561313737321,30.892627576526692,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
135.256,17.35905662534884,38.17372386581117,7.677298818633575,30.909593658121,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
135.63,17.36926301582543,38.22213835386711,7.778026347089887,30.922958231312403,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
136.325,17.383100843395475,38.28206703278317,7.901722597627939,30.939478896375764,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
136.793,17.39642463917706,38.33505024778761,8.010186883728705,30.95406428897736,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
137.232,17.40955134404602,38.38372950104425,8.109109774860089,30.96744781823337,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
137.651,17.42366970284805,38.432942823149006,8.208416073838338,30.980961565857786,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
138.141,17.44116231253861,38.490238381005746,8.323154078427104,30.99667359617989,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
138.625,17.452494183520557,38.525531883063486,8.393367477938117,31.00634076727236,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
139.145,17.477381936412023,38.59889172833151,8.538194128477947,31.026407062179764,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
139.639,17.49616220905239,38.65107427001058,8.64030740145329,31.04065801937258,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
140.117,17.514381168146794,38.69951148484978,8.734427595552894,31.053869262912812,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
140.755,17.538234391625203,38.760138918500324,8.851345736495178,31.070382479279196,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
141.179,17.560256043365786,38.81368759549191,8.953800934236698,31.084946442974147,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
141.649,17.580549560904892,38.86124166557406,9.044156270872286,31.09786333488352,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
142.118,17.593070609968887,38.88981157907741,9.098158377244165,31.10561609755845,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
142.665,17.625739369476616,38.96188841304414,9.233465128148147,31.125149742410308,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
143.154,17.652737453526328,39.01906520543732,9.339863401965557,31.140619611371687,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
143.65,17.669997105593886,39.05461246445956,9.405599121205,31.15022588127642,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
144.134,17.702676439990846,39.119991661230415,9.525684393771602,31.167870939638835,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
144.641,17.727918567750415,39.1689299744289,9.614886582978894,31.181059307383297,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
145.122,17.75396873091694,39.2181494680429,9.704016371636953,31.194306602617523,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
145.638,17.783356620907696,39.272248447624264,9.80131282221718,31.208847693360603,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
146.103,17.80736557712406,39.31541663483148,9.878452596704783,31.22043606889983,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
146.653,17.83916523524464,39.371288523463285,9.977644308470312,31.235415379212657,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
147.116,17.86504716719189,39.415750477477914,10.05606134242771,31.2473200745905,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
147.683,17.892258607233323,39.46159117477095,10.136433989680956,31.259579443221817,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
148.163,17.920807370801352,39.508757004599936,10.218630145698457,31.2721778372902,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
148.624,17.960806172803547,39.57336528427449,10.330409049715868,31.289409952893187,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
149.153,17.99726101381224,39.630870925869424,10.429116528630132,31.304723048605364,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
149.609,18.0233422691931,39.67126703526885,10.498019400142447,31.315466191706726,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
150.127,18.057601106753854,39.72344784588646,10.586495258883428,31.3293264512718,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
150.595,18.08747514037084,39.768182891091186,10.661876669638225,31.341193731605824,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
151.176,18.128102004430378,39.82795006605803,10.761918177890024,31.35702675897022,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
151.627,18.16269582674557,39.87793287504454,10.844999275023774,31.37024848686261,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
152.131,18.193071960134247,39.92117550351015,10.916452596777523,31.38167306707419,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
152.611,18.226178326015493,39.96765517088567,10.99281956858966,31.393938166953763,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
153.204,18.266340947429846,40.023183596589554,11.08346790703891,31.408571085993973,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
153.718,18.305206210895545,40.07607601688193,11.169225383722793,31.422489123459567,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
154.208,18.335801140384103,40.117163156995986,11.235450126179499,31.433287099771693,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
154.712,18.372762920677225,40.1661881706155,11.314024260172747,31.44615559014596,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
155.253,18.414089688010982,40.22025050290782,11.400115279307478,31.46032660906846,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
155.691,18.454161281980394,40.27195380505205,11.481908395826345,31.473859917881832,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
156.233,18.494113239910575,40.322837987808796,11.561893645395157,31.487160336182715,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
156.623,18.52521989971375,40.36201900051054,11.623139203162449,31.497389202767756,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
157.132,18.562832713096686,40.40890679541122,11.696041909274747,31.509615744825496,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
157.632,18.604936763486723,40.46078811483271,11.776217757840586,31.52312622440618,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
158.12,18.64425560447852,40.50868740643374,11.849785677840831,31.53558276827645,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
158.656,18.68788971517048,40.5612517690495,11.930020965958887,31.549233732072995,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
159.16,18.72905302070209,40.61029531661847,12.00441620331975,31.56195262081211,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
159.618,18.76419119030952,40.65176046625476,12.06696749026426,31.572692783824976,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
160.132,18.812922464762675,40.70868390150794,12.15232267544638,31.58741695834426,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
160.613,18.84658936808461,40.74763131907548,12.210382241005894,31.597478039521224,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
161.129,18.892503780310044,40.80026930333951,12.288413630016837,31.611058544042884,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
161.62,18.934964958228147,40.8484773097945,12.35944058008735,31.62347877763555,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
162.118,18.971228891329876,40.88930528056178,12.41926955435888,31.633984652458576,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
162.636,19.008466318316238,40.93091152518864,12.479934791671978,31.64467854110133,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
163.139,19.05517553081707,40.9826625147684,12.55496634616299,31.657962624642128,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
163.69,19.10033421476377,41.03224978063207,12.626421370516502,31.670673322341624,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
164.167,19.143833151848373,41.07961666445348,12.694278301039995,31.682798432322123,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
164.671,19.180198175390704,41.11892638634743,12.75029898033738,31.692848842917964,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
165.178,19.23047386819586,41.172855871206245,12.826724067234457,31.706619101584522,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
165.672,19.27002444513817,41.214952320313984,12.886036574477856,31.71735343730718,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
166.181,19.319840213894178,41.267578563914896,12.959764481401338,31.730754915088575,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
166.679,19.36748069207662,41.31750870098149,13.02928613696266,31.743451429321045,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
167.178,19.405686337512584,41.35727928061964,13.084364986497691,31.75355169452824,0.6000000000000001,0.6000000000000001,0.25,0.25,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
